address,airdrop_amount_dog,first_receive_block,first_receive_time,receive_count
bc1p047ztd7j6ml2q8gfdh2cyayan6vgae32ndpecqvlgsa3hx35hh9shwj94f,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p048qsrfqwgzvvza3ggyyeleh38nkte5v9ylf4dn4rmhgd5srksyshlp5k6,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p048t4d44r42n84pgx9g3uuj2uugeeta0dfhysu8r335ts5v4zk0s4zlz7r,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p04hwk7ngfh6z7gwmvjp352dvnvrfzfqpxvz9l60jkmqw2kwkv0xqp00fzd,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p04lsm7d8cx4f48qvm2fxfhqmmsza3defpcgffz5wgz5347ufy7fqlxajh6,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p04pqpvktef3xjyln3dct6wfzwdpyvdcz7ds6jy3ervee76xc6teq2z7xje,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p04rfexqwxewzj6an42t2lseemxmcnavhrwrvr9sk2lyn5777pvwqd6q6gj,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p04sutwt62v835745qemhagcz2s2cfxzas495y9mzh39u40f63jmsxa2xtl,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p04swtddf074q4hqjmt5urrzjz45jj8pjpvwt8dypne40apw7gg4qsg0w99,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p04syea2xdyp7slm8mzhukjtnlwl2uwcyzy086kz0250yx22p246qd3py0t,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p04xll2lekdu4kj79v7sennlqu2m3qgnxccsr2zpyruwmyusnw40qrpghkg,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p04xqt9ycfrvkfsmp4des6qem975ynrxued6lzjj2cpesmec2ytpq8fkas8,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0572tpe4rqc5dz4nwn3fu0r4ng424aj2xaw5nx8e5zzz6v2ll4nqezdgmu,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p05cearl4xue8zj7g7uhs6yhx6r09rtfdgn0h8f38qwgv8x6rm37szdzakx,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p05dwj9re4e27qqrz3ex66vv3huqkq2mhqy62pgrtprydduxq5zjs9awyfl,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p05e682w9snx2gntuzhtp5v2j58656avn50x5743ktz0ez8fdrjgs5xmsmc,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p05eh79krueeev6zqvdnnlj9lfwecxpd9lpeswg686u5undztrl8s8z2lgz,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p05fapq6x3xxw57lcwrrjpyqtgc7t9rnvhf29tmvgerxc26ykxasq39fr39,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p05fzcft7m4ladvxp4ka9usf9mjjj79ldp0zz6py2yk9j386eraks7ywa4s,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p05gl469qrtry9z3ktmf6jk3fn8vnqcjhewkwaxn2wpsyxtcrxh8s4m0vac,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p05gweap0w8386rt63awas3skfrtd5gz83psg39vdkxxl5rnh5fhq8gdh25,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p05hrpevuke3yf6mnayvr04xq29rrqcjky05rfqnz0pjkfhakemvskeh37p,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p05mh6vcfvjakt22vre0mf6q4vcdsw0nth7h92rvsncj6ku6qarwqsqzets,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p05nj660caphzyms4njetdv3fzuz3xdfz4fqjcl5f75xy9tvauu2slkc56p,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p05qdegqd4njxksrwg68auzmhcrrcqrmv9mff9g477xm7lyyut08qsfy3px,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p05ruu7uyef3yz7dud2hsra9ujkxee4u29yvvx83t0c3tg9apzz4sk53tgn,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p05y0794a0z07ss277uj2jjh6m8p6cfqzad4sv0z7sj6uvucwszgsepclx8,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0629u0pcvqnt5j8nulvflxhllpn2jmeda74m0l0jp7v6rgc23shsg2tc52,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p062ghe5q4j9pr7w37phxgmdrqhfhfff4f8qkyqh9ncs0vynezvtq85vy40,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p067qk4nur4q8ehsqe9pxz3ajckuvrfcll9p8szagy4345jatnwwqqc7w2s,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p068u4ydvx7v6k6pmftmd2r0czpcm8048rj60guwv8dn6py0sc0fs9ujgsu,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p069lc53apyllaplye2rnzhwakaw9q82n392m9e5qmg7a4ry6wgcqxah4yt,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p06g5j5g9etcx7a9z6z6pth94zqqys9pvz6z40c3zk4d300drtenst0z3j0,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p06gvg66skust623c4trruhqsjs60pmerqduawceahqc2dg4r0u5sz47tqj,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p06hzvzweshh9s3ajz2wkmfm8gf6fkvqk85ddf5ujycf0pnluhteqp0424v,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p06s4gt7033ljavf26gdtz79lz46207fjsnywsqrha88kkr8syx8q0nxtwx,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p06shzvl2ptazl8tlu49ggm6duljgntng9at9paaet6vnp5j8sq9sm24fzu,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p06tncruncp2n3rqf5krw7u55xve3regrus0sdhlg56kkv0hr6dpqyc40kv,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p06unwg33mv8eaqn2n0yw7p4nvhtqd8wsyq9g5evqj3e7t543lu9ql4m5fn,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p06uyfc638dzz9pgvwmr3lr5umchaz6uy9z6dfjkak0rk59flt62s5wzux7,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p06xt5xu82dy4dp89ltv5zxhdyuzv8cjrnxhypjh3f4x4a6ah2z6svjakzn,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p06yx9pj5t74e84z7f5kk8x5w54xlcmh02eur6fqtpa22d2ceq9tswca3zy,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p074m7cs0ah2kct3dh2l43u4p04fkaf6dcmte6r3yhccxx42c0a8smh22vr,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p076twrlghlglqf32ujmaudhzlgf4ypjay5lqxnfddpar5njx8fwqnljl8z,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p079qh2wdc8ra22spdq754uukv474an4sqr8kw5pkyuuqcz4pnveshkw6jk,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p07d42j9a850nj4a6yr0hu9j56kvfn6yxm5rlnzes4e3tkg6jj6lqn3zpj0,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p07hfny7y7pde08zhrm7nmfz4pg0m44ahclww3wn0akdhgzjq6s5sj3tt4p,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p07jnwuu8apumap4dxgqfhxtrmvs3nmpglkgfdkt35phjwwl7hujs06wvjk,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p07kd9gq85taxwvgyl0dlplz85r3kq2jmkpwatpgcqvmer5f8wzks08zylp,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p07mtyl6f4r5zjx0xjujkh5xt0xyqqrx2lkdlu9netm4xfgjaepxswkgfhv,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p07nmmufq8shl2nladhrxgr9z3j7k7tk89w4dtqtytjnvuxpzdu8qxvy2vv,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p07rmeg0649c3gcvge39huknh32jvdchn4n3gf46gzypasl98qxjqensjt2,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p07wmvz0s3gehzwev7r3pf9p7pdxjtp8pleuhysq6wylagm99hfeswhgs37,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p07ypf5y9ng4frpfp76q733nrwnxnkc7lsfrqp8e9xrvcrc75jmxqwnkzat,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p080vlz3lchtxuwyv76ehd3gncctapacemgqtyx5flhfdx5ra35ysleuvhz,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p082y0vntlrgj475umqyukm4uqj2yfpllg6hw0h3sl8kqedyt9cmszjaklc,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p086ktc9pqcjm3xyv3r3k3t4adv2un9m2y9z6j0gedhudp0gcetzsara05z,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0873rr98w2ul8mu6qszcrntk2l2mnu365463jtmwlnjgmw3387gsj2ks6r,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p08ar3dchrya6hffpaqed0tkztsaywle4zc979cp9z4khwdt53j5qfv9s7v,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p08d49998e47dyf6h58dag3jycxdqkgktfzhz9yg7c52eh5y20a3scs38gj,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p08g7tx4zjhx04gezlksn47e0e509mfcpsaaxjnu475dku36e34usy46e96,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p08hl9l2zcvnwypzznf06pngq29833p8xmfjd99e8srzu5jfzjhwsaf3l4s,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p08j0m4mdx264cqq3jcasvast95nsl6mq0pvfrzu52g7rlt7jzstsac3wja,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p08ke943ng6xm5ee9ym64wky95jj07nfpu8ja9sfhtdveedgrl5jsa86jrd,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p08ld0tjc86nwe6lyyq532hmek6ggavz3fekn5flqw7twtekkn07suzx5eu,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p08pd0eyusx7qdusue79ng4xk47sc446kw8nj3w99yylxuasv8r9qu605xy,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p08rnmuxtdy95gwxet48m7ll96yyxsq0m8snhxqpqwxyx80nhj2ps8hfxkf,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p08sekam0rv92t5aqjq9x3h9hc8gctgn29ugtrq3csqtyccvyzv9sf8md93,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p08ynq3chnveq4wdss59nj7yda09hct3vjpxfjjqsghyv62l7fwxq05g0qn,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p090hfpfq53d7tvv75crrd4dedywmdx3eahse6jfrkfag75rua7mqexrmsu,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p09adc6amsjnmuqdgdf2rskdupvu0m95tdt3dlnrwftvwqxthcn3s2xn96s,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p09ehes49mfky3277fm595m305tzvaav4p97f7p3majq2hkk7uftszt55hu,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p09hrtnvrse8z9d20jnq3tsx8aj3efg6pnzdwpg0g6ed0zpamzv7q9n4s9n,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p09jrh47dhjmrxe00dy5rmc5vs42vdrllsg4qkxhl9f49rl4uf4rqs0lanx,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p09kshm4dvwmsvav5psazep982vnvp56pyq2f97yk76dtcwznu8ashvzw3e,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p09l4w6cw2wxz9y3qclvhps94zvtt8mqknqhjxwmc4sfwxje38xfsk8znpl,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p09lmv2mm69yywrlyv0mdmnm6m0u4fwpxy49tw07qp28lm309cp6sajk2yr,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p09mfar70umkuwhqpjxjf27087ez4upak2avy74qqyu6sr5r32c2qufe8fj,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p09p8are6awusml3nlahmxfy5g883t99sp97ndmf3m0emey7r5t7sgpeqe7,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p09qcfn95gg30wutfzl6r4xqhqd6r7xlw6wa534dqhsxxs5p80spqe2v9t2,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p09s0u49tfsuz4s54da2mths2p2ddur53jzv3733uzvjk5vxla88qnfe5my,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p09w9f5rqjrszn4fly3z926t83k7kkmmdc00vc59tqsmz4djukxxs59zwdm,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p09xc5ycczyjg7ae9nd3x52ahecr2y84qtzdqcq5qc7xe24vkuars82a2f7,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p09xxtfuwdvpu59zvfhs084nzc07m9y5a8mcwse6mxfhh29wcjppq3whdur,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p09ykdjk2yh2jyc4ra0tnv5m84g4yrv6fndprky0dr25ht724zz5sw0ckwe,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p09z7m94eylpdhgaxqs8fdtewfk3e665q447qjvxcs7n4kg2kjknsyujlv3,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p09zxclr6fd52j5flqvwy6fkp7lmjz4nfap90s0f8q5v7kx9mf3xsyaytqv,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0a28dpvrg3qpmyvtp3rsc8uh6dmvquyuahd44nn6vjp7s66m5yvsty4rex,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0akts2pj2tc5fakh54r69g57mhkneaqppx3lhvyg9mvkf2zcyywspplsms,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0alhgkzlkfwvgj3xtkhr95r0xu5q6yyfjfzpsl4levqcs7gz4e7qdjjyka,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0amu6ezwz6ksxm4ck9r5vkrvpaut30atj6f9awy829hvv8ss4epq50jfvs,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0atnres2j8dfwh63qc0gdn3rfzx8x3mj9d2ewr786rrhhk5l3znqtxdm9a,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0aukznmpk36weafem3a823t9umk648sc5rdw504sajsc2e3hrd5qkwq99z,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0ay93akap0g9yds7crpj9y4pyj2ap2mulsdt9uvgegn35yakpleq7m8hra,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0ayuyq4nsts9sut6jxfsvu04ps59m2ls7v7y8m70e2v6ycdetd2qzz8h99,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0c0asnk6f52ugk7k5zu4ugyxx8p2k2h4cgggve994ea6846glzxq4hxdla,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0c4mx09p568jrtcjl34gflvpmv5ulq0303wlhj6v7mc3ky7j4qjq7kkc5t,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0c4rpjj7vhlyux60lf6ktwwjn0y3vjnu9r9lfeynlhywzlxltghqmr2e6n,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0c9535z9mz63nrsje3xayggcel3mjey0uq2xkdqmrtk6skpkkcyqerr0va,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0ca9pcwgq6wf9z59a8dwmk72a305qg8nnjnn3wpt29zhgkxmp3zsrpz50f,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0caq6nv36uut32zppsr4q0p9kegahqlv0hgcc5x46ccw707ce0fq4jw2nn,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0cdut3wzguwtjl9vp8y50hevndkjjsldlv9c89skw3hcw6sy5mtsqje3nq,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0cfqg5d5dmmcn8eahaphrh4f2zjre8zx3s99sue7n0vprgvxnv3qadarsk,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0ch25xnxsm2a3cfcgwdh0gwrdr3wayjcychpta7f7hjmgmsywzxqt0aydg,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0chd4dh3jr427lynnz70dtz3459ellhg5wzamtgdtxak6sacffeqz96gmr,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0cpwhq4srw3jfy5nhfhhrwvdk2whjy8tt83545datd80cr609zpshfhepy,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0cqcmy5f09eg3zegwcc9ccj27phr0ys97j2v6cdep6rea3llm0hs0d22ns,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0crveqzes0h7gh4turl0ldgksk3h4yjc3xnvsr5wqegh3jcrkh4qgq83l0,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0cspz6vkemmxe9utac3nqy2h27j4z4y2nqeu6c5p3w3mdf27vg3s5qnc80,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0cuk8fytjtk4jy7t92z0rvet2acuj94sxk825zjekcyp50dsc92qdxx0ju,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0cwjkd2qszj4cj2w05nf2xdvvn6gvfz9hjrs8ykf82qvhp80cz0s7dapls,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0cx0j73nrudqxp4pyymp25rl9umth9ezv57npspfgq956mz39naq74jcux,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0cyduv2elvrn3yt9d6rwt50vn35uhyd5mmgk7rpzew4wuvww0gqql4n33p,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0cywwv2nxcezny696gytqkt494q3jemg0kgel6ddxxl927y3kulqqez5d6,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0cyzwar29x4fyerzz4q0m09y9u4n5e97a64fqa04vqeu4e7qyysse7uqkd,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0d2ygp0ndfayfrlrsq85qwvc99tjqdhnq4lpyj43lhdzsm85fnzsgtqhp2,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0d490zxgwj6jd7hg78srahfav00vz9gldagdss9axgp4ljtxc8zse6nuk3,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0d4gnpthqxv3et60yhmp4lhgc2t7p404y206mnr3ua3j4903dx6s6m3l9t,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0d9mvfyc9r44g9ugpspzyfkyx7ak9s2cxx2jk5wxe4mmxvyf5fdqpja7ap,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0dajl9tulhxrwgvc3rws0mfufg6hel2t97tyuugq9t0r8xmn6r8sp5lrnj,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0dcfuxwz2p2wlfxaxy7yvyu4uwtnm2gpm60uu2pz6n4avgktprpsax5xpd,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0dcll7g3pfqvdtkafmnlv7rdwjsy8e5f2qgfg6xtpzcn322xd65qwyvj7h,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0dcurxjsx4m6tmcwlz7745yv98vc3gxs6qdzy8z8mg47pt6mqatqjnlzck,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0ddca0mrhx09cqgcgt543zfc3pedzxsstdkpex4eygpvxkr7knvqpq9k0w,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0deh67an6gw4pqpg9mpq8hql06mrarumarklz9ggh6av99js3gfqx34rlu,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0dk4vhkzzuzvqc88qdcys4e8u6c4h0uksxgffy4ya038jztkz75qd60kug,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0dk5kh0m045fkgms4xm0f2jvn69vdysglglpkutsu8xpfzqtc92qm3t50j,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0dlvnj62yqhkngyddz3f4unpyknjkrvz2j7jc7qrt4pnf205hcgqv58kjp,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0dp9uu3r7vlzdwmh9g78hh60x0r5kmjv05grje8w5jznq8nhfmlstme74l,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0dqkstymk5c8mynn3vlkhyyw5amzu5xrzh07s3kzg8crz0n4awtsrav6m6,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0dqxfuxwmkjhv9ceylx9ctykk035rvk097tt7zc0q2nttmu5m7yqwzmtku,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0dr93lpxudfyd2x2mj8z8f0pvaw68hfpe8pe08rjg44z2uhamvqs60wskk,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0dwa7f6zgjseyzhwk45g7juaf9kt5cwp6c0v5tl42sp4qk9vkpsqg8gwlu,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0dwp2f4pe78fmz3xpc5gjtt0yu5ynwhw30e4l4zmgh8h79l0tkpq3njwzm,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0e2knw4a0vjmpn0msxqa5e3nt34yj0h7dqqw9zdr9s8ap565vypqdyanek,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0e362j8mt7m9d2tj86p72ag5fmqg8rgfa9ul05x5vdytq9t4cjpsrududf,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0e3wnlpx5wmrtyhjgpxwq76p83d0l4nt9dkdyg7tfee4sr3aenmqh6ws6t,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0e5slxj50rzu4cdd8vkndajnf7fwf8hyewmcd5ffd08m62t6xu8s4rmgcx,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0ea0mrfqydsf4jr9h3nk0dtvzmwfj2nqqtxxljhjzrnwmugyqqzsd8n0wu,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0ed3l5c6qds904puyu2hmdht46v8vzudgdfkla8wvncekqcuus6q3st86s,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0eej5ne3m5yplxpmx2t0qqcq9d2u2ukv0pez7lur3aus7sf5dnlq9hcu4s,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0eh4t2hlwtm4zlhh8gk90kqpcytxxftfcetucjcytl78wjf4p4qq5qscga,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0eh7d76yyv97hp8s6794jkrjyk0ztr3gz2tur3aldfucyrvdd44sppwefd,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0ehd4jda4gsd7x08kgu4hsdc8hf73wtncqq50jcxk4vulgczlldsuckv3l,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0ehdd2ufm2ypmhz8e7thxk2mzph3gzvplk0yw9g0wc4d678fs23s6jltkm,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0ejfugx85skk5uqwfm74dfsc0c2f8ukm7r42tr5wyj4y5g4kewwsms3ev2,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0ekzcauhxtt467t68l3ets94ztxwva9pehfnd83t6yejy7z7hcmsls4me0,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0enn3nenmh3j2mdjy8ytnqsf6cqe92rlk97wl2xd94ncelf547hq887qdf,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0ers7d6mr6raztqfv6vwhg2kwu2k2ywfcuk9qqzjqhjn2xelc8mq88g74t,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0erunzqmpzl07c7074lhvfjx26e3m9pznd4dh9vuf3epha4p3vlqmx8wvr,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0euvsn3vkftvl5qmnj6qpxvmtkcswhsh69vu0hhxr646ku2eq77sg9f0sg,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0eysffxse3zh48vj78dnhqx60zxl7nrfhz29v75p0j8fw572acwsgky2u9,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0f43evlgtsgxdw7zllgjyxckvk9dt54k7x5v0gw2vc8e3aw6cemquat5pm,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0f5skfmvqu2z5lnmnted07drhqju58awkz9cyq2ylpvv3uwvzansgwaulc,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0f68eqmyx2yudecvv333hwugywyrvjxm64gzj00ehun07gc5gsrqylwqe7,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0f7epqq86x0dvhspg6e7gjcfe98426q4ywvy6hd06ywaac3dcf6qfqxzzj,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0f98dcvavcstxvxgca3pgprmn8wfv76xteja5phpyv7pl9fhl44srju99l,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0faty95fdp6779edmx72vptnhghu66q69xduglw3z3w6h7xvtd4qsvl7g9,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0fgqdurjc00fq4ezgzkaw4z8kdh9wdnuku575fjcnweerdfk53gstgnp4f,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0fhnyvqruveuy6a3wa2ldezy8xlhntsawp6q36acv67tdyqfn66sqej3x8,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0flan5mlj5u86kyyvk02qtx4rh3pd9lqaghgzspq49w8hf4pzqfs2e2wjk,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0fq66kg8fxe9sfnalydzraugdaa2hulfghh4acddk90vegq3rt5sdmn8hl,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0ftcgg9xglc72zrp6kgusqvw83cg452ufuzp8m40uyvd6qlae44qsrg63u,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0fv2g06kq4gjexs4xau5rhd447g45cfedjwv59p2s8h66ge5e2ls5gccdu,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0fwmsxkcpg2aq9y67da5hk95gsmnfuvat6fxl7yjk464edsxtc9q9g5utp,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0g2qlh0u0ahz4gc3jpg7mtjdt27qcg837py4ywuzwgzf8y0fxzhqxve5vf,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0g8dtn9assxfpp57c45c3wu2sv05d8xke908cpssxttgdhrvlrksdscpve,889806.0,840654,2024-04-24T12:27:21Z,1
bc1p0g9juacaz666tgpqec46v5n36x29ytwtuepk7jf87uedj58fjjrsm3ggqs,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0gcesgwcrc22grzpgxyhluwrj4ra0vhvjjuwvcp4zg9euv97jesqv40306,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0gdv722zh78cmu64zdmjp3k5px3f0jzl9552re049se3u3822sjq383eaw,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0gf0cl4qah5sqsfr4lmnmnhfnxpfycqqkzvtp3p5wn85stu5cpxszk35j6,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0ggxtr6lte72mjmz3nxv48p2mecv5ls5c6py3drx28llmgwsw0yql9r326,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0ghfuawk7sysmcts08p4ft9zckfa2crvlefq348wuv87wt5twe4szalzlf,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0gjw5hmmy8tyq7an5apmzdrmszs280m2m90g4n4qpgzh5je0xw8skrdfsq,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0gndm5ayk487ey63ahjesexkrtr5rdkvmtshzv5h3aeergxnlmkqejqln2,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0gnfek6vra2a5vymy79wq45emwnqn9d89hqwsee0s8ypdmmh5uss2f3k3m,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0grupujlywyh5j96jr2vdf5mceszxwz77pafjchnx9w9ulkjw44qrqm2mp,889806.0,840657,2024-04-24T12:42:21Z,1
bc1p0gs4j40tnd38fcar3y0vlcnfrqeegt2vzn2ynmr950ck6jyj79fqr8mu73,889806.0,840657,2024-04-24T12:42:21Z,1
