rank,address,total_dog,lth_dog,sth_dog,lth_pct,sth_pct,utxo_count,lth_utxos,sth_utxos,weighted_avg_age_days,oldest_age_days,newest_age_days
48574,bc1pzfc8652ypc7c53hg9470zu8j88k0fg6gy9vmkcwefug3ermglr9quhwrqz,49960.0,49960.0,0.0,100.0,0.0,2,2,0,836.4,836.41,836.4
48575,bc1p7g59rql9vav8f284ewjmlx88qg3k2a8wkszvq927xcgf5qd7wjasqetvgw,49955.13077,31157.43046,18797.70031,62.3708,37.6292,2,1,1,373.04,527.1,117.68
48576,bc1pewd05t8p7ckqpylkf3t8gnnue2jcz8jyvtautp5vll7dy0nul80q6xc9vt,49952.996,49952.996,0.0,100.0,0.0,1,1,0,802.1,802.1,802.1
48577,bc1pzzygz74wp7tuux93z5m7kfwtpxlvyqh6lrpkta0sdpyz3eaamnvq8eht6x,49924.8,49924.8,0.0,100.0,0.0,2,2,0,563.71,563.71,563.68
48578,bc1qru6kkkslyd9qh02lnzd2fs48kgjn3qk50sjeuxzaaeuydc0aqhvstt04kf,49910.74127,49910.74127,0.0,100.0,0.0,2,2,0,803.75,805.62,798.65
48579,bc1qnryyqjgtx4stqpa76xtmklcjzq4zwzlu4z3se3,49906.1136,49906.1136,0.0,100.0,0.0,2,2,0,625.08,625.09,625.08
48580,bc1p3zqk6xg0gaepjszmxesvvchalawm7fsafxy5jrq2t3zx7ayncmxqpqdexu,49900.0,49900.0,0.0,100.0,0.0,1,1,0,568.81,568.81,568.81
48581,bc1qkajmgf3wygxaunvnl3tnag0ac76xgfavx24vrl,49900.0,49900.0,0.0,100.0,0.0,59,59,0,677.23,682.59,675.61
48582,bc1pwhc9fas8lv2ckadtmcncsecaeqsyqje06a45z2kmktc0jafge3vs0wmds3,49900.0,49900.0,0.0,100.0,0.0,2,2,0,806.49,807.74,805.24
48583,bc1p79ekukfd5l3rh997497ee20gwk977w4kkfs5dc9mwxt7jqruwxusmq8nwx,49900.0,49900.0,0.0,100.0,0.0,1,1,0,778.28,778.28,778.28
48584,bc1p2hkhq6wqlu5dxd5hs2jal4h8j2u8c0jjf5ykfs42r8vyhgdrmdkq7wkys4,49877.24189,49877.24189,0.0,100.0,0.0,1,1,0,613.1,613.1,613.1
48585,bc1p6vh5emxxyqc7xgpkws6u3p8lzd0m2695xh6w3tac9r4nydwuhazscm6vg0,49868.8,49868.8,0.0,100.0,0.0,1,1,0,427.75,427.75,427.75
48586,bc1pzqhjpup0axpt0gfsa735vnlmjx7nu2w6uzmcvss3vhmxhvg2wtzqmnfmjp,49844.1859,49844.1859,0.0,100.0,0.0,1,1,0,811.77,811.77,811.77
48587,bc1qn5m8ce6p0f6v63fy7mu4e66y74ncwry9lmugcj,49806.0,49806.0,0.0,100.0,0.0,1,1,0,805.44,805.44,805.44
48588,bc1pn3c3r9t4kmwryqk8rmuc2yxn7a9jkwkkckmqug2kkjh3vlw63r5srj0778,49806.0,49806.0,0.0,100.0,0.0,1,1,0,568.29,568.29,568.29
48589,bc1plwze3ngawrjmuqwe0s5q2crzcd4ce7tewxpgn8l75tx59arw0ygsv0pqww,49806.0,49806.0,0.0,100.0,0.0,1,1,0,329.1,329.1,329.1
48590,bc1pj5xlmwn9ypxmtnv3dy00ccksrqasz7azh9rpev0ef9nt253v3a0s3hzf9u,49806.0,49806.0,0.0,100.0,0.0,1,1,0,838.24,838.24,838.24
48591,bc1qlxskxza3xmdp9rweg6eal6su7886228028mt24,49806.0,49806.0,0.0,100.0,0.0,1,1,0,803.72,803.72,803.72
48592,bc1p8hlsghxxfjdlfez0zeac5hm8r5yce630q7n452h4n7enc2qrfg4sfny760,49800.0,49800.0,0.0,100.0,0.0,1,1,0,617.34,617.34,617.34
48593,bc1pkelpcaz0lyda5msuled39d0h2r024w349zazmqx2dlgzflyd5s9spk3d5t,49773.46668,49773.46668,0.0,100.0,0.0,7,7,0,594.4,670.99,478.2
48594,bc1p9h8tz50qp9qw4sxqgf8cesvm3a3j48667878hqnm5n9lhknyp2gsref4vv,49773.46668,49773.46668,0.0,100.0,0.0,1,1,0,654.66,654.66,654.66
48595,bc1p0cmnn6vqwehw4pdzfcm5vdqd5fpfwuguksk885q798adj7zld97qch5y4f,49766.80653,49766.80653,0.0,100.0,0.0,2,2,0,632.63,634.42,632.39
48596,bc1pcqhyvnyly3qkxxy6azfmjrexlf407qxqltut54s0gaqhcwk7v4ts5hfj6m,49752.54492,49752.54492,0.0,100.0,0.0,3,3,0,688.16,799.51,550.16
48597,bc1pmf0vgzydpma0s0msfsc3mv7jmz2unrrjt8fk5e0u5zsky5pmgg4qvwxct8,49742.4813,49742.4813,0.0,100.0,0.0,2,2,0,402.27,500.2,297.23
48598,bc1p9x5rn5qx2lfxg93qcnq6659p8g6qf7c8ecs5vmwmmp57jk088ndqzjr97k,49734.42859,49734.42859,0.0,100.0,0.0,1,1,0,664.31,664.31,664.31
48599,bc1pueqjusj9zms63cezs9zpgejay5x3rnzc22awscr3amnl5a4vseequpzc3l,49732.00296,49732.00296,0.0,100.0,0.0,1,1,0,518.51,518.51,518.51
48600,bc1pcmw6cnsktzypnsg0naup4gxa064tu0qutsdwnaf734vx77rtpgxs50t2cv,49695.4259,49695.4259,0.0,100.0,0.0,1,1,0,568.03,568.03,568.03
48601,bc1qmnznaunmqcqwgd0pd68d05eh7awhg0zny304vz,49669.30101,49669.30101,0.0,100.0,0.0,1,1,0,354.19,354.19,354.19
48602,bc1pdhzcu98v7h3fgue75zt0lgnd597rsmktzc5e4dpmp3x7mg7z0ewq5cgflt,49660.2,49660.2,0.0,100.0,0.0,2,2,0,642.28,642.79,641.93
48603,bc1qrpde0yp9w2a29e5h83ej5f3n2luhnkyp30yesn,49660.2,49660.2,0.0,100.0,0.0,2,2,0,632.45,632.47,632.43
48604,bc1pva3xmlpday2uh007lja5w5tgyjslu4d34gksnhpfqaez7ph4laqq7jy2nz,49659.25925,49659.25925,0.0,100.0,0.0,5,5,0,458.64,605.17,226.7
48605,bc1phf5fhnkchexsmrlxkfhan0snzzandmp9jd6t3vsfcw2e04rz6h4s8yhafz,49658.73063,49658.73063,0.0,100.0,0.0,11,11,0,677.69,779.14,542.14
48606,bc1p5l7s7j3tszlxrepszqk4xudtn3d3h0yvxchen4edqpzn59y6k2xsnjuzma,49637.61,49637.61,0.0,100.0,0.0,1,1,0,604.82,604.82,604.82
48607,bc1pyzd2cefhs708fjcalcvu9gtszcsvg2gxatnktsj7fj0yu8ksd5xqx2u0ly,49636.0,49636.0,0.0,100.0,0.0,1,1,0,738.23,738.23,738.23
48608,bc1paczumv44kkvqawxssfrpaa33ez8mrjh92xkgepwtktxf5f7zhjgset0qkt,49619.0062,49619.0062,0.0,100.0,0.0,2,2,0,704.87,793.71,614.66
48609,bc1pkagw9chzr46kgxamtjan8nn7n8sflma5ga866vhcskaz4m4g4qds4jpmxe,49618.46,49618.46,0.0,100.0,0.0,1,1,0,308.55,308.55,308.55
48610,bc1pc25vatmkwvkhzl6gvdak0v9gkxds2z499anvakxyt7q9xg8u5l5s9nky7f,49606.29,49606.29,0.0,100.0,0.0,1,1,0,595.69,595.69,595.69
48611,bc1pnkyx99w4vgg0avyhme9a6fg4ypnmxpqcwxtc596ude4tukt3c6tsdeyekq,49600.0,49600.0,0.0,100.0,0.0,1,1,0,758.4,758.4,758.4
48612,bc1qjfcrespvjpmplze45zsj5ndgvfdkjqrhtr9rm7,49560.32679,49560.32679,0.0,100.0,0.0,1,1,0,776.53,776.53,776.53
48613,bc1p5m37cgck2zwmgez9acagj4kgtj70ejtavwpegha5zlvr9skrjuzsqfz283,49555.36,49555.36,0.0,100.0,0.0,6,6,0,436.68,791.57,324.64
48614,bc1pkcn3jhlyeqkxcqv387catnf3w8rl30n8raqhcsh9usay7qu0fgasah08ll,49553.0,49553.0,0.0,100.0,0.0,2,2,0,587.15,591.58,582.63
48615,bc1pc8fl3dnprw6e6sspgvlawqjw0xerhs7l4g9xngj9nfjszkj9yjrszlg35n,49542.76317,49542.76317,0.0,100.0,0.0,10,10,0,676.66,676.66,676.66
48616,bc1paqyevh9n0dc76qek2m3prh0emx4y8j3cqq0ja8tjfufjcf47d33sdmz936,49527.6,49527.6,0.0,100.0,0.0,1,1,0,700.75,700.75,700.75
48617,bc1p2rv9k5sx5e2lfzv6uha477q5wjtv8uh6gkq8pgh3l735ad7ut76qv8wvz5,49521.01864,49521.01864,0.0,100.0,0.0,2,2,0,613.49,613.52,613.48
48618,bc1pnn8z60p3qrrsxrt28z2xf0n8e0xzzsupl6qmpmmsdytksxmdvtrqqsaysn,49516.31,49516.31,0.0,100.0,0.0,1,1,0,388.58,388.58,388.58
48619,bc1py3u8jwz9f4p3mjxev3254zhxvk93c7rsp56t4knkke66qykfdwpqlhtz5e,49514.8,0.0,49514.8,0.0,100.0,1,0,1,30.6,30.6,30.6
48620,bc1pfwsaaqf774s5jau3lgqerxfuaawg6jmsa226arxnmvak3a0e20vqlchj6y,49490.1695,49490.1695,0.0,100.0,0.0,1,1,0,643.73,643.73,643.73
48621,bc1pasyswrf35fcljd5xzyqw7x0ec69k8xlt2pjma9fwrm9vmwq5uuxq92kvhr,49486.6,49486.6,0.0,100.0,0.0,1,1,0,572.77,572.77,572.77
48622,bc1pkt89ldfvd59v4h2jpmjme44jdcd02trzz4g4j5exzxqdq06vd37svuy0m0,49480.06,49480.06,0.0,100.0,0.0,2,2,0,615.08,615.47,613.57
48623,bc1pwqtytkhn63xfk5cgp6u3tkfga7vzrzxd8cle7flvqgh9q48nj3hqal5u9h,49474.22151,49474.22151,0.0,100.0,0.0,1,1,0,529.24,529.24,529.24
48624,bc1peq4j6tmyphs53h644pp8ttpe8u5qzwzh8ms6qyq6xacyazd8wefqe2lzud,49472.7,49472.7,0.0,100.0,0.0,1,1,0,617.99,617.99,617.99
48625,bc1pk9pd7fegf88zzuajvugmexx4hxtz97qcejwpyhyp92mauegs0zdsxr2pzc,49452.69419,49452.69419,0.0,100.0,0.0,2,2,0,516.82,530.39,502.95
48626,bc1p88f4ufjnvapnlgjfcc0vfa5pfh0jcxw2r7s6xlav66zj2jrvpj7sy4wvwz,49440.73888,49440.73888,0.0,100.0,0.0,2,2,0,798.28,798.28,795.51
48627,bc1prpgnpdq7pvxhhczx8wgh2evkw9w66z6kdrl0ukvtj8mtraec5hnsy50df2,49433.66667,49433.66667,0.0,100.0,0.0,1,1,0,805.87,805.87,805.87
48628,bc1py98d89nu9dn8p0np580qenmnh6jc68nke39mwq5x4tuw6kpwcyes5jp5hf,49433.66667,49433.66667,0.0,100.0,0.0,1,1,0,608.69,608.69,608.69
48629,bc1pnk958snfaxdmxj2t70krvrwhwhmjd5dzfnhz9sa9xjav9zkqtk6q8u5rtp,49433.66667,49433.66667,0.0,100.0,0.0,2,2,0,608.43,608.43,608.43
48630,bc1pqa4d0kp2wccgquulec69y3mn4d48ry9g2t4c6fs4a9fpdwl3w3fqm39d0g,49433.66667,49433.66667,0.0,100.0,0.0,2,2,0,632.43,632.43,632.43
48631,bc1ps383hj2xz8d249jerlxjlzs09j0ewu2p8epdch7fv9sdmlxwz85smh3qje,49433.66667,49433.66667,0.0,100.0,0.0,1,1,0,801.25,801.25,801.25
48632,bc1py5zp8xtep2rlydv3e4aqujgmj5wf2dr76vy73wc9xaquc3vd7swqpqtdcw,49433.66667,49433.66667,0.0,100.0,0.0,2,2,0,638.96,638.96,638.96
48633,bc1pv4nrg8x2cfczuu5gncxd3zhcjyfm4enk9s02x0lhlc76ked4fj2qmef5c6,49432.0,49432.0,0.0,100.0,0.0,1,1,0,833.14,833.14,833.14
48634,bc1pngeaz8umkutqku7n3m0aqdx9hc6f6ve4zvk32xglhhjh4jsg9c2qpd28v9,49418.63,49418.63,0.0,100.0,0.0,4,4,0,638.08,640.33,636.41
48635,bc1phcvk4a7p96uyzsylpdhkq5ns7mxkv7kvernd8yslq6nv44na7j9sy67xta,49402.10415,49402.10415,0.0,100.0,0.0,2,2,0,558.03,611.53,475.31
48636,bc1p3xvck096l0su9x5r9hpw9k56pu89nzgutq6prvm2jhpn4kq0859s8p7jh4,49400.0,49400.0,0.0,100.0,0.0,1,1,0,230.01,230.01,230.01
48637,bc1pg2llq7g28jguh0u50p380m3chrqee47zylw9gcq2xdn2fgdzcd0srrj6la,49366.12576,49366.12576,0.0,100.0,0.0,1,1,0,411.54,411.54,411.54
48638,bc1pj89pkx0ewx5a4umpyu2s8dsd0z7wx98nnjmly2p57a0hmycxy03smp2fq6,49365.75017,49365.75017,0.0,100.0,0.0,1,1,0,302.79,302.79,302.79
48639,bc1pgqxer07lhennffthy0hzclrr65hmjth260srq02zz04c0qm4ff6stjndy8,49342.45,49342.45,0.0,100.0,0.0,1,1,0,613.42,613.42,613.42
48640,bc1pwhs326ahj5tmkx9rhcgtruflpmx04f3x0gmrelql0e9pjrup8vxs0l9hta,49329.7028,49329.7028,0.0,100.0,0.0,3,3,0,638.33,643.61,633.99
48641,bc1px2f90ds5dccey3cstlkmkk7hy6ujlpsxw37xslvp64vqtcdzxjcsahxpvz,49315.16,49315.16,0.0,100.0,0.0,1,1,0,678.2,678.2,678.2
48642,bc1p64vly7eapvd7e04rvv5fn6xe80rcyhumpxrw2qr5pn2eyn39ztdq02vqkq,49304.75051,0.0,49304.75051,0.0,100.0,1,0,1,34.83,34.83,34.83
48643,bc1pk7wpj8fccjxvn3sqpvpnft7lgvs8ugdmgm7q84r7csdqm5vt3cxs4kqyna,49302.75,49302.75,0.0,100.0,0.0,2,2,0,599.0,599.01,599.0
48644,bc1ppzmcy4s93l3g6pua7tdc694w9m5x6u94sy7dmuyzq94ltam2pfqqjcr2a4,49292.45243,49292.45243,0.0,100.0,0.0,1,1,0,474.89,474.89,474.89
48645,bc1pnxdxp7hd4wsn4txpwaan6zqtr7gpued8h5nyxhy4y4p4j253uaqsxstpf0,49291.92397,49291.92397,0.0,100.0,0.0,8,8,0,576.3,801.14,365.22
48646,bc1phw8hl0yh3wu4utx9wezkjcpqeugeyk7les82msnecn5d0ggqv0vsrukwqv,49286.93566,49286.93566,0.0,100.0,0.0,2,2,0,589.97,590.77,588.58
48647,bc1pk36apaur2rw04qpyyrk23tc36a97ukjplnjld52249pk5wfaet2sxmwpda,49264.67469,975.0,48289.67469,1.9791,98.0209,3,1,2,33.88,607.66,8.7
48648,bc1plt5zlkhra395wmc93jejcuy52rt8rt7q87ek7mlsvnl43x0pw26q5p0wjf,49245.75,49245.75,0.0,100.0,0.0,3,3,0,437.14,614.4,355.66
48649,bc1pemjeh7v42q74tlccwa24av82zj4shfcm72pxaaema3mv3v4e2haq4s0a4k,49243.0,49243.0,0.0,100.0,0.0,1,1,0,604.33,604.33,604.33
48650,bc1p4cg5u4t26sjcu5h2c2u2rkd46dc7gpt5mnrv8c6tk0yamer4jj3sa45qvv,49236.64122,49236.64122,0.0,100.0,0.0,1,1,0,379.45,379.45,379.45
48651,bc1p68cx8s4ndg4955auv7wjltpu4kqqhu0xh8spg8gf022dm004hjqs5t242g,49210.0,49210.0,0.0,100.0,0.0,4,4,0,585.62,595.34,384.46
48652,bc1ptnlpeezxdy7lzs9u55vgd4x250cj52t9w02p08khy54jv5fkaavs9rfudl,49198.8243,49198.8243,0.0,100.0,0.0,3,3,0,679.3,770.44,582.59
48653,bc1qgt0l7ylpv237ks7j7e0dxg64vjf08sttgjqalt,49178.24886,0.0,49178.24886,0.0,100.0,3,0,3,112.73,120.28,111.09
48654,bc1pza3tjt75g92t8zrqe50yaxrteucefvsr4as0txv7ctyyzlp9w82q7c9ka7,49164.0,49164.0,0.0,100.0,0.0,2,2,0,615.61,621.17,613.36
48655,bc1pjv4ujdmf2tk6e3gep63xqcpf66kegydqpt4j0crtq5nquk53f89sjya2fe,49159.97625,49159.97625,0.0,100.0,0.0,4,4,0,425.0,449.72,406.11
48656,bc1p9e0e3p5frusm7e4szkqnnqrussqhyljfp6e88rvrudguuh0uh38qzt0gr2,49155.03326,49155.03326,0.0,100.0,0.0,1,1,0,806.61,806.61,806.61
48657,bc1prkkly52y70ultndchuu7ekk0xhnns2kddvdxzhut5nkjcghpu6tsz5yhrn,49147.77353,49147.77353,0.0,100.0,0.0,1,1,0,526.18,526.18,526.18
48658,bc1pmmkmz7vcqm89gc7ht8n3k8r0cf6qt25dt8xx3eagtex8lhsdg47s6w5e4q,49140.79076,49140.79076,0.0,100.0,0.0,2,2,0,614.85,615.51,614.58
48659,bc1pvn0wfvxcvyw7d2eq6ujpnpd394um334wdwpmdaeavgkp7gym4m3s9gvdz5,49140.0,49140.0,0.0,100.0,0.0,1,1,0,625.79,625.79,625.79
48660,bc1pnfz35dr2wum0qgp7znft4rrt78ay6czrw56gqhujdes0enumvvzsf6wzm2,49138.56,49138.56,0.0,100.0,0.0,1,1,0,602.44,602.44,602.44
48661,bc1qnscljswawj308rccsrul84vdq6qp37vevh466a,49121.35372,49121.35372,0.0,100.0,0.0,1,1,0,757.47,757.47,757.47
48662,bc1p5zafdj7ng9f9ruvlyedstl455x0maepj36nncx89lfjcgt2dlw4qrh8krt,49115.99,49115.99,0.0,100.0,0.0,1,1,0,805.24,805.24,805.24
48663,bc1p0cc5m40hkh2vexusd3l373apx9lr2zd90cxn4xyfgvvt26dgml6sgaduwh,49081.92201,49081.92201,0.0,100.0,0.0,2,2,0,613.2,613.21,613.12
48664,bc1psqku3r2uzw6gldltaw6p9yhyt7eg0dwjd2lvrzq6gpk2p5wrs77s8l3gy9,49081.0,49081.0,0.0,100.0,0.0,2,2,0,445.06,799.6,444.47
48665,bc1pfuvtdsrvqezssjfxp85za7uuwy8df9f7n4xx4dlf4kkszlp850fspt4nxp,49064.43965,49064.43965,0.0,100.0,0.0,1,1,0,570.31,570.31,570.31
48666,bc1pm967a5sewj3sp8fdynvt3d0llfeh4jcpl9wpnh2f7cjp04elg4kqykq4zs,49053.80228,49053.80228,0.0,100.0,0.0,2,2,0,355.48,601.69,220.73
48667,bc1pxphvnvfk574r67xjsgq226p6jwgzq5jv0cgrkgmkv30vvpeunj8sma4ayp,49013.94041,49013.94041,0.0,100.0,0.0,1,1,0,637.98,637.98,637.98
48668,bc1px69smxfef6tyxt5hzmrhnzhcnxjwaqeaz66xf08nmj8t4hslt46qevvnqm,49005.13808,49005.13808,0.0,100.0,0.0,2,2,0,791.5,805.82,601.36
48669,bc1pzngxrhmu459kmhp867uq9a004ykeme3225y6r3qwc2rekjlwa9es3ncmhu,49000.0,29000.0,20000.0,59.1837,40.8163,2,1,1,326.35,525.41,37.7
48670,bc1p329sr3f29aalt04pc6p3y7h2qje3ufwd76kmqx5tlutrl4wgdmksjg8try,49000.0,49000.0,0.0,100.0,0.0,1,1,0,542.43,542.43,542.43
48671,bc1prc5j5ppr2qmt62amm2sc6q66eu6z4qn5es8x92j7n7rlnhhdvpws36ddzz,48994.5856,48994.5856,0.0,100.0,0.0,1,1,0,745.09,745.09,745.09
48672,bc1pf9xak5dl6657l69pgaa7xcy9dc6h9pverml9mlxjqh2u3sf5994qf5f8fj,48980.6,48980.6,0.0,100.0,0.0,1,1,0,805.58,805.58,805.58
48673,bc1pxgze0pasvtfc0vwmqu65pxprsffnmzm0shr4hd2c90u4qj7y6ggqs2wqpt,48980.6,48980.6,0.0,100.0,0.0,2,2,0,703.11,703.11,703.06
48674,bc1pd9xpfn7d064pf09u2v7dm59zu6nmugavkcptnfycfmn9ew0yhzrsk9zlgf,48971.81673,0.0,48971.81673,0.0,100.0,1,0,1,134.63,134.63,134.63
48675,bc1pax6wtkpjeuvaezdvfyykg2wl5u8h6hc9yjuknecpjq4n6nwxm6xse6p39f,48952.99425,48952.99425,0.0,100.0,0.0,2,2,0,508.02,749.68,445.98
48676,bc1pssmc3cv0436mm60jkrtxr7az98crvw3x0qk6r577wwwwnmc2c43qu52nv7,48947.20089,48947.20089,0.0,100.0,0.0,3,3,0,779.18,801.68,742.59
48677,bc1palzfenj7xd3ue0ax0xy4ym6w4kgnhjvvsjsqu5sek5km5uyjluysys3msu,48939.58,48939.58,0.0,100.0,0.0,1,1,0,783.32,783.32,783.32
48678,bc1pr9e20wpqsdyarvxnu8dd3zthgxmg5872v8tqfwh2ga0mded6nwjqpv39k4,48939.33,48939.33,0.0,100.0,0.0,2,2,0,804.21,805.46,802.7
48679,bc1paytmk8l58x30qacldxs0mgqaxzsake0d5nplxn3ljygcgr8k9ussql8hrg,48938.85,48938.85,0.0,100.0,0.0,1,1,0,285.53,285.53,285.53
48680,bc1qn62h7puresfhg9y9nva7ka5tmuwhuhgs22w55u,48933.7172,48933.7172,0.0,100.0,0.0,2,2,0,615.28,615.29,615.28
48681,bc1pveppt00vs03f4y9edc47dqnq7h0cyh909d3cjr3ey96uka4n58pspgqvf8,48903.38469,48903.38469,0.0,100.0,0.0,2,2,0,255.55,256.22,255.55
48682,bc1p33r60njvlhl040y03pr38sv42jdtlr6wyj3c8j0qtr5dm0rgynus2926y6,48900.0,48900.0,0.0,100.0,0.0,1,1,0,400.2,400.2,400.2
48683,bc1pvdpk8kyw698fmmc2d0zy5kthzuxdfdeacjt0q78pmq8d6a7dktysayzwsj,48888.888,48888.888,0.0,100.0,0.0,2,2,0,817.45,837.53,727.11
48684,bc1p4tdmd0wka9l5pjvakd674mzp3g3rwgzjwcnxznj23u9a0hsk5x6sc3ctyw,48872.0,48872.0,0.0,100.0,0.0,2,2,0,498.78,500.83,490.82
48685,bc1pv8jpfkueth87lqurze40jja37wavnlee9t6jgmjjry0d2ta49z8qkg67xe,48848.77947,0.0,48848.77947,0.0,100.0,1,0,1,124.31,124.31,124.31
48686,bc1pmvzgn0s3et68ugf54yxv5ukr6vxz785h6jke6r2rmp45avzswmeqtejfar,48833.3612,48833.3612,0.0,100.0,0.0,1,1,0,606.58,606.58,606.58
48687,bc1peax70jg0cftwd0wea65lznv0nt80lg82laqkurtxf7tvagd84d8qgu20x2,48828.66536,48828.66536,0.0,100.0,0.0,4,4,0,591.24,592.25,589.01
48688,bc1p3wamte70wu9wk0p7v3demgqlfmjhcpd32y7v7h957l0e6d52d3kqa5dwj6,48808.38172,48808.38172,0.0,100.0,0.0,2,2,0,567.07,567.26,566.95
48689,bc1q7l0ntkyd6f2ypz8zxvd34h8s4jzpukl3u22vlk,48799.755,48799.755,0.0,100.0,0.0,3,3,0,792.26,792.4,770.52
48690,bc1pmukzz5e5zmeyp48eqqvengz3rnx7uzgncjevnlc0rjqe0m6yrayqk3rels,48795.55,48795.55,0.0,100.0,0.0,2,2,0,613.06,613.06,613.06
48691,bc1peghxuvywhlusvr6qck7heqxjp2g6mteq45wahh562xtkspsdjhtsrrmrpe,48794.903,48794.903,0.0,100.0,0.0,1,1,0,811.29,811.29,811.29
48692,bc1ppajrchgrkps8cgy3nch5rhm973te0s8ghf3v42cve6pxg4v0ezhq8ntw99,48789.66449,48789.66449,0.0,100.0,0.0,9,9,0,591.17,611.22,575.29
48693,bc1p93ck0wpkaue2l9latcpxpu633hrmea8yqjf3aq4jg3v3exk4fnnqzye9nr,48786.81532,48786.81532,0.0,100.0,0.0,2,2,0,598.4,623.15,537.56
48694,bc1p0rh9c73vvh6yvcguehngw4cypzq7vmte9t6c5v55wycj47l39y4qnvtjuk,48781.38967,48781.38967,0.0,100.0,0.0,3,3,0,574.18,646.77,416.41
48695,bc1p03c3t237qpn9fm4n7pf98g4h8n39w72ghttle8h7v0ct7edadpdq3hd2n8,48775.52772,48775.52772,0.0,100.0,0.0,2,2,0,666.22,685.58,657.8
48696,bc1pg0dx644wd027pazwj3fc6f50fxm224guys80xv0u393j8vl3egnskxfl5x,48769.36666,48769.36666,0.0,100.0,0.0,2,2,0,634.53,634.53,634.53
48697,bc1phytsqdwswptv9tgrte44gkkwuprpuqvjnsc774qk7mvwkx33qf8sejnrte,48766.4466,48766.4466,0.0,100.0,0.0,1,1,0,448.35,448.35,448.35
48698,bc1p5myq863a4s3v9hyfetn7vs7xl6u0azj4qtlkuyy054v2wl20s9tsjlxzkp,48758.54084,48758.54084,0.0,100.0,0.0,3,3,0,387.47,633.38,291.06
48699,bc1q4krhj9t9fvtwzqy9zyp5xq4j9al77j06wa74f2,48750.0,48750.0,0.0,100.0,0.0,2,2,0,840.59,840.83,840.34
48700,bc1p8l4ccw2v29cz8x97c4qxym5xekgfv4clcyzqv82na93ghck6ddmqwu4cd8,48750.0,48750.0,0.0,100.0,0.0,1,1,0,840.85,840.85,840.85
48701,bc1qlx797d6gueqnha62ed5p9k7k8058r9s4yc826j,48750.0,48750.0,0.0,100.0,0.0,1,1,0,840.86,840.86,840.86
48702,bc1p7rfhse936x5cxh9rzghpthn7vasftmq6g87k0jxg3jea0uc2gt4s0na7zl,48747.2,0.0,48747.2,0.0,100.0,1,0,1,59.13,59.13,59.13
48703,bc1pkg66z0nv4p8w582ssekxssl0l69q3rh37xkrz35367tyj6lhxxyqa58783,48740.0,48740.0,0.0,100.0,0.0,1,1,0,603.78,603.78,603.78
48704,bc1p0352pcekkzyj4hj3wk69rmyrptk0986klggxjc64xe6td390v26qw724nf,48725.0,48725.0,0.0,100.0,0.0,1,1,0,839.4,839.4,839.4
48705,bc1pa98gcq7d0xql7ugynqzcjvrgf4trpynmnpx8pm6grmtq0a59qjkqe49rl5,48640.19867,48640.19867,0.0,100.0,0.0,1,1,0,522.26,522.26,522.26
48706,bc1pa4tfarc903phyym9n6en28ateuqq3fng7qyqsjnxdsd5dkp8v6ksjvmd3a,48640.08,48640.08,0.0,100.0,0.0,1,1,0,834.56,834.56,834.56
48707,bc1ppjw03xdhmg3hlyplypr8ym5yyz4n9ssfswtrzppu9lk6g5qguyxqswyvts,48611.46403,48611.46403,0.0,100.0,0.0,2,2,0,628.21,630.48,627.04
48708,bc1pvg2dgnn2t9k20g65mxeyzul8ts6z4lskttgdgx5jxnn3f58nlm3svdj2h9,48606.39553,0.0,48606.39553,0.0,100.0,1,0,1,63.31,63.31,63.31
48709,bc1pnpn798g0wl54w8auamtkq0h5ktxnzam559c7ah0vu0rr7069z6uqd8x7q7,48594.0,48594.0,0.0,100.0,0.0,1,1,0,725.66,725.66,725.66
48710,bc1qr6c79n47fw3ufrcrtq0ljhr4fyyvsqqw7wffd6,48571.81777,48571.81777,0.0,100.0,0.0,2,2,0,687.67,689.36,681.16
48711,bc1pf0ahftdt4klzgzkrsmhz6480jf382av7ra6fk6z6874rvqs3z3kqx2zxqk,48571.27191,48571.27191,0.0,100.0,0.0,1,1,0,587.27,587.27,587.27
48712,bc1ptz9rng0gjgr2c2sx8vuksf4dx9r4gtpg9s9e8a87lz8yhhlkpfzqu4g2e8,48569.0,48569.0,0.0,100.0,0.0,2,2,0,781.75,781.75,781.74
48713,bc1pqjw7w7rkzt6yk356sea0vs63d8ztr0hmw4p90py6xyc8yy3t4hqsss5llt,48549.3,0.0,48549.3,0.0,100.0,1,0,1,76.28,76.28,76.28
48714,bc1p44qe8km5a5ya5zl0ujsxk2g6n69pjxmwarm2admqzcjnqvruztrs9ga2ne,48518.57143,48518.57143,0.0,100.0,0.0,12,12,0,722.07,801.1,638.05
48715,bc1pn20ep996vxds42n9nayft79sn5kgqq2drrm28x0aady2r5pjwu0qaws7j5,48514.16392,0.0,48514.16392,0.0,100.0,3,0,3,58.7,58.82,58.35
48716,bc1pr86que0vkqw5yhepyk694e6tsfw7tskd4ynxscjlhhy2gn9z32ys3jzmux,48502.6129,48502.6129,0.0,100.0,0.0,1,1,0,251.81,251.81,251.81
48717,bc1p0cekm252dehm35qjcf8ved6p6p52n75203zs9gdaal270wlkj93qumd9kx,48500.0,48500.0,0.0,100.0,0.0,1,1,0,540.6,540.6,540.6
48718,3Pp98HSCKduvYgwjL3wsZdNwYpyhUeT7cz,48475.46803,48475.46803,0.0,100.0,0.0,1,1,0,167.14,167.14,167.14
