lapide,address,dog,utxo_count,posicao_residencial,airdrop,assinou,direito,x_m,z_m
L05604,bc1pmejz89zntuurspeqhx2u9tqyt8dkrzw4z60a7h4drpthf79309vs0sme7a,100.0,1,72185,0,0,licença paga + mint do deed = lote no anel de expansão,-6726.49,-2222.63
L05605,bc1plnwsftu4l8vgn9zrzpqt5483hpzjdd6ytkuzldsdgta54vlezq5qr9wxuj,100.0,1,72186,0,0,licença paga + mint do deed = lote no anel de expansão,-6726.02,-2224.06
L05606,bc1pa2gphjjszt4jthjeur47gkx8kt5pnw99q0gyv8v968lzrdwaphws2zu838,100.0,1,72187,0,0,licença paga + mint do deed = lote no anel de expansão,-6725.56,-2225.49
L05607,bc1phdh57dk0gmxy0kp4w0dy0zfa5uhd9w4sr6730u68pat2gxwsq90sc8j92r,100.0,1,72188,0,0,licença paga + mint do deed = lote no anel de expansão,-6725.1,-2226.91
L05608,bc1pq370kw28la9d898ljty8wxc7y7r9n5cwdnr8a2way62hqprc77ss3m75rj,100.0,1,72189,0,0,licença paga + mint do deed = lote no anel de expansão,-6724.63,-2228.34
L05609,bc1ph3lalttdenp2a7ydl8xsqedf7f0t9yq6sqhms9lj2n4mt63yr69qvswugh,100.0,1,72190,0,0,licença paga + mint do deed = lote no anel de expansão,-6724.17,-2229.76
L05610,bc1prqwvgmmt6ntarh9fgdyjhhmfs9vcz4v4kmwsznkrf5x6856e0htsv8nlee,100.0,1,72191,0,0,licença paga + mint do deed = lote no anel de expansão,-6723.71,-2231.19
L05611,bc1plspcwvcrsvklk8tdr0nrzmddvy8wladf9g4ws956mxxc32eldzrsr0cqa5,100.0,1,72192,0,0,licença paga + mint do deed = lote no anel de expansão,-6723.24,-2232.62
L05612,bc1p64vt79xsahw53q9v74al35zhfud38rhx55lz75k5ues7hm0pq0eq3xsmhv,100.0,1,72193,0,0,licença paga + mint do deed = lote no anel de expansão,-6722.78,-2234.04
L05613,bc1pqpydg9dyga848elh8gpayf2mhy66ppa6d8kcum99kvyfysjx2m4slrcslw,100.0,1,72196,0,0,licença paga + mint do deed = lote no anel de expansão,-6722.31,-2235.47
L05614,bc1p0jzn4hj77gpr0p6ff8z4d99vqxpndxq3dy6p72g5mdy5xuddcv8svzj0w3,100.0,1,72197,0,0,licença paga + mint do deed = lote no anel de expansão,-6721.85,-2236.9
L05615,bc1peksrnqlpccmfkp5uqt76va2xgcjekd0cx24kn0s22mptr57emkaqpn0a57,100.0,1,72198,0,0,licença paga + mint do deed = lote no anel de expansão,-6721.39,-2238.32
L05616,bc1pddrtugv4duhpurwy4vaaejfrqv658ly4vx0kmsvzdcfj07p6mwysg94mum,100.0,1,72199,0,0,licença paga + mint do deed = lote no anel de expansão,-6720.92,-2239.75
L05617,bc1prx968wkevpp6k26v0m3lkg05yehrgwk2ay5td0smj8hhp3r0a7ps9kkfxu,100.0,1,72200,0,0,licença paga + mint do deed = lote no anel de expansão,-6720.46,-2241.18
L05618,bc1pcfsuk4s7pfgsnkj6hngfxkdll2se7un0kfzzd9h3cf9wrtz2pjesd7arhc,100.0,1,72201,0,0,licença paga + mint do deed = lote no anel de expansão,-6720.0,-2242.6
L05619,bc1ptp4jk0zdlwdxy9j8978ft88ccd40ua3qcq8au9tahtfeus8ktwms0c5eng,100.0,1,72202,0,0,licença paga + mint do deed = lote no anel de expansão,-6719.53,-2244.03
L05620,bc1phwf6gupcel5qpgxr3ylec9q4nfas4n4wy2845n7vdpmxxvlx5khs3n2kl5,100.0,1,72203,0,0,licença paga + mint do deed = lote no anel de expansão,-6719.07,-2245.46
L05621,bc1pht4kv8f5pu35d9j79jwd0amhdp8q5tu94nv3p28mzlyn5w2eqcgqtjc58n,100.0,1,72204,0,0,licença paga + mint do deed = lote no anel de expansão,-6718.61,-2246.88
L05622,bc1putmkykdxenape5g0pt3kuxly757x2z9x2yj3smdakmqnm8gyk8hqqxhmu4,100.0,1,72211,0,0,licença paga + mint do deed = lote no anel de expansão,-6718.14,-2248.31
L05623,bc1prrnxe4pm0h4sdj5pndlgmpszl5nc2e2ex5r8c04d6nphqc69l4zslc6mzf,100.0,1,72212,0,0,licença paga + mint do deed = lote no anel de expansão,-6717.68,-2249.74
L05624,bc1pfg00quegpk44kdjuxmpfj6pzsw6rcmxmjxlhwef7xkdfsuycd6yq0td4fn,100.0,1,72213,0,0,licença paga + mint do deed = lote no anel de expansão,-6717.22,-2251.16
L05625,bc1ps8ht88adlynd2r3fh7dc76059c09u3ngcu3u59uh26c2uszym3jqx780rj,100.0,1,72214,0,0,licença paga + mint do deed = lote no anel de expansão,-6716.75,-2252.59
L05626,bc1pst9maqmhe9st7cpuky2grz42skdl0zmytm5wqa8j7f0wsnz4ygvqddrx36,100.0,1,72215,0,0,licença paga + mint do deed = lote no anel de expansão,-6716.29,-2254.02
L05627,bc1pw28l3etlgu0ckjmpk7jhlxpgjq3z5gtlyd76xkx99vcaxtdsmfvsa7srvt,100.0,1,72216,0,0,licença paga + mint do deed = lote no anel de expansão,-6715.83,-2255.44
L05628,bc1pt0hcm7xyhzs3unwwmwlgkp090apnp6cknnxx8vjnetxr4v94lemqcxyp0k,100.0,1,72217,0,0,licença paga + mint do deed = lote no anel de expansão,-6715.36,-2256.87
L05629,bc1pu7h5kjazt7wx29gw2kah66de06dprkk7kgkqmyhk6tmlf5zrmqvsrjztxx,100.0,1,72218,0,0,licença paga + mint do deed = lote no anel de expansão,-6714.9,-2258.3
L05630,bc1pfd7rzqfqxhjq9l6xuc4ck0pzkenumc06nfdwy5k7xpvrm6e2yc9shmxpvx,100.0,1,72219,0,0,licença paga + mint do deed = lote no anel de expansão,-6714.43,-2259.72
L05631,bc1pa08zw9uqcq7tsj9azv9uhk8aleht6zj3x37806zns5q5taleejfs4f404u,100.0,1,72220,0,0,licença paga + mint do deed = lote no anel de expansão,-6713.97,-2261.15
L05632,bc1p9wl4c3g36u295wx860xkfej7za22p9lzt83g62t6n3cxl6sv9zfq7ww2mk,100.0,1,72221,0,0,licença paga + mint do deed = lote no anel de expansão,-6713.51,-2262.58
L05633,bc1p0dp6qvdxdqq0y9mwytgyy76x9jvtvv3aahhddw0xe6sjx4hshzvsjyqxnv,100.0,1,72222,0,0,licença paga + mint do deed = lote no anel de expansão,-6713.04,-2264.0
L05634,bc1p3rmphdwt7zd0s6slefcpw7xtt384w4u3hm7m25gjygjghgc3vazsqn9vfr,100.0,1,72223,0,0,licença paga + mint do deed = lote no anel de expansão,-6712.58,-2265.43
L05635,bc1phemx0s0gx7kxhmeq0jxtpuq2ntfu05x8g0r3kpn0kmlxyxglr0ks3zmnxr,100.0,1,72224,0,0,licença paga + mint do deed = lote no anel de expansão,-6712.12,-2266.86
L05636,bc1p7lx8e8q9860sxgcldznsjhnyz3zfw7eqta5dkmhkja7aal22f56sy6fqeq,100.0,1,72225,0,0,licença paga + mint do deed = lote no anel de expansão,-6711.65,-2268.28
L05637,bc1pyfd5mrgun4ct27qjge0zf2p0ayv4wyge28hrq2zfh4ksfrzlt4vqvx3tw3,100.0,1,72226,0,0,licença paga + mint do deed = lote no anel de expansão,-6711.19,-2269.71
L05638,bc1pzn2e2hf3pznlqe8x702a58nks7d4pxpjun4sfnu5w59mlzezzydq8v009k,100.0,1,72227,0,0,licença paga + mint do deed = lote no anel de expansão,-6710.73,-2271.14
L05639,bc1pf7kd05h652vdpx6c2wvr00rqac5xjglcv8t37pw8sdvjddr9nhhqze46sd,100.0,1,72228,0,0,licença paga + mint do deed = lote no anel de expansão,-6710.26,-2272.56
L05640,bc1pdvxunlj80drh8y23g99qtkpned98stmsudlk7a032yrqzcrck6es352hd3,100.0,1,72229,0,0,licença paga + mint do deed = lote no anel de expansão,-6709.8,-2273.99
L05641,bc1p0uvuhhvkpdzlye3na5zuze56zcg9z98yjw22n9etl2stn7gj53xsv84w8h,100.0,1,72230,0,0,licença paga + mint do deed = lote no anel de expansão,-6709.34,-2275.42
L05642,bc1pggt4l97p82wdrxn2ppcn8f3mzk6r4u52cgy99kj9ar2d52qpqs3s7vgq0z,100.0,1,72231,0,0,licença paga + mint do deed = lote no anel de expansão,-6708.87,-2276.84
L05643,bc1pk4yxay4a0q0wxgff5ky8l6q58sl63gcwdzwd38e4hxdkw7wtqw7qmtukfl,100.0,1,72232,0,0,licença paga + mint do deed = lote no anel de expansão,-6708.41,-2278.27
L05644,bc1p4z59q6ergmt54qh9skdaq33ra4t77tkuhpa08rgcml3gyvklgx6spzpudp,100.0,1,72233,0,0,licença paga + mint do deed = lote no anel de expansão,-6707.95,-2279.7
L05645,bc1pmz9v6esyuu8xkdqnz7v7fwepmveelqm9dc9srafeaxeyq874jfvssqmtuc,100.0,1,72234,0,0,licença paga + mint do deed = lote no anel de expansão,-6707.48,-2281.12
L05646,bc1phefkfzzmsw3gamgz30079fts645p4dk69gtlmtf5vr53t07vvf2srkuxtc,100.0,1,72235,0,0,licença paga + mint do deed = lote no anel de expansão,-6707.02,-2282.55
L05647,bc1pz6srys8tcg6lzu55wddrj9xxfe8fqc8fuv0em9wmws45udlag0uqd0czym,100.0,1,72236,0,0,licença paga + mint do deed = lote no anel de expansão,-6706.56,-2283.98
L05648,bc1pwz77jtyjvpxctltacv7dsem45mghklujfkv28756s5f3nq3gts5swkarac,100.0,1,72237,0,0,licença paga + mint do deed = lote no anel de expansão,-6706.09,-2285.4
L05649,bc1p4kzc3u3c3qp3dg8gmlclnexslv34cae7sakf2whufklt6ygkq8rssmdw73,100.0,1,72238,0,0,licença paga + mint do deed = lote no anel de expansão,-6705.63,-2286.83
L05650,bc1pw7calmz49g22cf2axpk3f3wxq6s5s4770akd74gzxsk5rm26d4usxwy5je,100.0,1,72239,0,0,licença paga + mint do deed = lote no anel de expansão,-6705.16,-2288.25
L05651,bc1pn5dzsv58a0f6j9lf0d0s7h0469ny95320em84d85qwt45mxcyk6qfsllqt,100.0,1,72240,0,0,licença paga + mint do deed = lote no anel de expansão,-6704.7,-2289.68
L05652,bc1pz7gj9favnq7ve3rvkm2uv36acl6sxtx63c2dwkaa0hd76pch7v7sql9m0m,100.0,1,72241,0,0,licença paga + mint do deed = lote no anel de expansão,-6704.24,-2291.11
L05653,bc1pe3cu2846q0lmt4akd6vfm9ttraa70dgju0wztdsd68ccwjzak7gsnqnyac,100.0,1,72242,0,0,licença paga + mint do deed = lote no anel de expansão,-6703.77,-2292.53
L05654,bc1ptfq98chx7qlkch6lvxr5layu9q0cn6ustxy6mv6j6ws2v4mj6maqjg07ma,100.0,1,72243,0,0,licença paga + mint do deed = lote no anel de expansão,-6703.31,-2293.96
L05655,bc1pvqwrfs7d9u42ehstheg350f43ec608dma5f79anjwyt7jlvev9gqwtdy4m,100.0,1,72244,0,0,licença paga + mint do deed = lote no anel de expansão,-6702.85,-2295.39
L05656,bc1pc2wk2r5zapwm30vyz2509hr94snjdjljkpxvnj33lsdxhu8m386q9sx76z,100.0,1,72245,0,0,licença paga + mint do deed = lote no anel de expansão,-6702.38,-2296.81
L05657,bc1ph3cvkpea7nn77zmptyr2wwrkj0dslpprn4qftg9kmxjg99ya373qcmsjrh,100.0,1,72248,0,0,licença paga + mint do deed = lote no anel de expansão,-6701.92,-2298.24
L05658,bc1p2qkh2hyy5s7t7uyh7lr4anpu4yj4ffxqsvkh4ykgeuzdyj0c2xtsa3e3xc,100.0,1,72252,0,0,licença paga + mint do deed = lote no anel de expansão,-6701.46,-2299.67
L05659,bc1pdw42p7gececd66mn2x8daxnfz9dn6nxv32ce0k49ws77qtwmpm3q7n249e,100.0,1,72254,0,0,licença paga + mint do deed = lote no anel de expansão,-6700.99,-2301.09
L05660,bc1ps45q3sk4ykylfqph4x2vpkyvfcqsh04g6n3vvpfrudkh0yg0xups6q4qem,100.0,1,72255,0,0,licença paga + mint do deed = lote no anel de expansão,-6700.53,-2302.52
L05661,bc1p3t36j7t2q5pnzj5xtgp3mmurglngqypqw0yexqf4va9vy28cmd5qku8zj9,100.0,1,72256,0,0,licença paga + mint do deed = lote no anel de expansão,-6700.07,-2303.95
L05662,bc1pfuyq3u56znv2kjv6m5c5ftpwucpn3m49kdwx239j00a6shprx7zsawerm6,100.0,1,72257,0,0,licença paga + mint do deed = lote no anel de expansão,-6699.6,-2305.37
L05663,bc1peahn0zggqlegxsqntzzzp9sufa628yhx038j4z3n2l8hxq3602nqhr0nqx,100.0,1,72258,0,0,licença paga + mint do deed = lote no anel de expansão,-6699.14,-2306.8
L05664,bc1pkgp28yepztjvvvl402rj96a8nst9twfrn8srjetmyx6uv3gvsewq7gnsjr,100.0,1,72259,0,0,licença paga + mint do deed = lote no anel de expansão,-6698.68,-2308.23
L05665,bc1px06tq92c50ndqkmysjsr3gfmp8hlte3rnpczksllw0z8slrp4wls70e9ky,100.0,1,72260,0,0,licença paga + mint do deed = lote no anel de expansão,-6698.21,-2309.65
L05666,bc1ptwgkmw8v99k66f5ttkmge3jf7znw8wnjwsll4fyg42n49ze3pcxsl9cgls,100.0,1,72261,0,0,licença paga + mint do deed = lote no anel de expansão,-6697.75,-2311.08
L05667,bc1plq7jlatn6zpstn53hrq9swpuwkqemcz5qgvw08fyjpe8t38a6ltszf0x2e,100.0,1,72262,0,0,licença paga + mint do deed = lote no anel de expansão,-6697.28,-2312.51
L05668,bc1pq3vghq6lq24haf05kpzsd85efpczag6rurrjpaz22qpx5ahmhl0qxg80nv,100.0,1,72263,0,0,licença paga + mint do deed = lote no anel de expansão,-6696.82,-2313.93
L05669,bc1pn8juqy0g3f0gflf6puarxcl3zs4py2x8qjz2qqc2ymddwzf8q22q5g8prw,100.0,1,72264,0,0,licença paga + mint do deed = lote no anel de expansão,-6696.36,-2315.36
L05670,bc1p5e8j475080hkcdgnqgpehracl76nj9wp29vq3a6wckdt2zvm0vaq0xyuwr,100.0,1,72265,0,0,licença paga + mint do deed = lote no anel de expansão,-6695.89,-2316.79
L05671,bc1ptzyyyuj0zms9v8axqf6w022j56k40xqkemw78h8pa027jjqrcnlsymkvhn,100.0,1,72266,0,0,licença paga + mint do deed = lote no anel de expansão,-6695.43,-2318.21
L05672,bc1pnpgwqj9vdu4n5g8tgnhz24c57v2r3f3083gge6cklhxfwz4f85hqwn55hu,100.0,1,72267,0,0,licença paga + mint do deed = lote no anel de expansão,-6694.97,-2319.64
L05673,bc1peg3ryqns36tkp58efnx3pffrz6ndepjjgrywlrqhth0e4whxfe6smdclrh,100.0,1,72268,0,0,licença paga + mint do deed = lote no anel de expansão,-6694.5,-2321.07
L05674,bc1pjagcfqrg6yuve7a5vu3un3s55afww79pjvnk9z3qytuf4k52qmuqg3mg3v,100.0,1,72269,0,0,licença paga + mint do deed = lote no anel de expansão,-6694.04,-2322.49
L05675,bc1p55tden5hlnf5cgkkn4xvmc2wk0a53xrlqplmunke4jr3qfenj7tq7v0yqj,100.0,1,72270,0,0,licença paga + mint do deed = lote no anel de expansão,-6693.58,-2323.92
L05676,bc1p7kl35uzk5jr92547cultytqnhnxxsjyd04rh2k4q8wwjm8tpw9cqxs9xsw,100.0,1,72271,0,0,licença paga + mint do deed = lote no anel de expansão,-6693.11,-2325.35
L05677,bc1p04mpw070jtyemx4hp9v86ynzqf4h0zw8wz26lzx3jfnd6a9gm6gsu3d4kr,100.0,1,72272,0,0,licença paga + mint do deed = lote no anel de expansão,-6692.65,-2326.77
L05678,bc1pmjdyd35rnhej57sfshugvmw0tdc5jmdttdr88dnh9zxxswh4pmeq6ggea9,100.0,1,72273,0,0,licença paga + mint do deed = lote no anel de expansão,-6692.19,-2328.2
L05679,bc1p3u5vmrfmlhwj6ny8mqqfg4nqmhpy5k5ayt2gpvlwnlln5t4h37fqwzzjug,100.0,1,72274,0,0,licença paga + mint do deed = lote no anel de expansão,-6691.72,-2329.63
L05680,bc1pdxe7n2ua9gjdvkvfs9h8ujqklxkcdh48r2jqr5zfngxmd7sjxqjqskxng7,100.0,1,72275,0,0,licença paga + mint do deed = lote no anel de expansão,-6691.26,-2331.05
L05681,bc1pthkwrusk9lxr74fum2c0gcskvmrlne2zjzntgwwn987jkmkzcz5sdjmkls,100.0,1,72276,0,0,licença paga + mint do deed = lote no anel de expansão,-6690.8,-2332.48
L05682,bc1pms2yph6tvltglnhv9t4kukvc5v8nx2qhh989p3lm3udalcsupkdq7pn90w,100.0,1,72277,0,0,licença paga + mint do deed = lote no anel de expansão,-6690.33,-2333.91
L05683,bc1pxxyjcy7577s27lxtqlhvl4k553ruhl3kgxnr3sl5a043vepyjhps6xcj7a,100.0,1,72278,0,0,licença paga + mint do deed = lote no anel de expansão,-6689.87,-2335.33
L05684,bc1pgpqj5dnw33f7smwlfa03ue9znk7p6ekka6f473vase257efh9vrs3u44v8,100.0,1,72279,0,0,licença paga + mint do deed = lote no anel de expansão,-6689.4,-2336.76
L05685,bc1p0yhtfzxzc4ac3jnxh4qnrgnstkf4zqyg35a8646c5eypf3vg66fqghjmk0,100.0,1,72280,0,0,licença paga + mint do deed = lote no anel de expansão,-6688.94,-2338.19
L05686,bc1pfhfk6kftcrgmqf6p30skj6802p9c3u9kz6m7mdruufgh0adt8ens0jwstj,100.0,1,72281,0,0,licença paga + mint do deed = lote no anel de expansão,-6688.48,-2339.61
L05687,3AthfERbXWQyeU1WNwpzP8xmkxx8LRuT4w,100.0,1,72284,0,0,licença paga + mint do deed = lote no anel de expansão,-6688.01,-2341.04
L05688,bc1p5ddsxv7qvkzn8ycq4gq639hz74k2asqv2dq2yy6aq9juwgtpd69sy3rv6t,100.0,1,72287,1,0,licença paga + mint do deed = lote no anel de expansão,-6687.55,-2342.47
L05689,bc1pl2ktdaatjjt2c2jl9zrvtmjtswqng97f425tqgwhkwk3xfgpf3pql3ayfv,100.0,1,72288,0,4,licença paga + mint do deed = lote no anel de expansão,-6687.09,-2343.89
L05690,bc1pelq7kehkhka7p6jhk87tartzm6cdenvjmdyse2qua5fxvgdk95mqv8k2q0,100.0,1,72289,0,0,licença paga + mint do deed = lote no anel de expansão,-6686.62,-2345.32
L05691,bc1pczga2f5unc979xajvf3pwa00mmgn5ky8ehz3hhg40d7my3ajmd4swup3za,100.0,1,72290,1,1,licença paga + mint do deed = lote no anel de expansão,-6686.16,-2346.74
L05692,bc1p8p9srym7lfay67khyeyv6e0g5wlpv0w5eecwn3fpzwvylng23jksh8edty,100.0,2,72293,0,0,licença paga + mint do deed = lote no anel de expansão,-6685.7,-2348.17
L05693,bc1p9sn2swqz6t003jv0fpj3k7md4ryl7vclpn667nezk29nc2wql54qylddrh,100.0,1,72294,0,0,licença paga + mint do deed = lote no anel de expansão,-6685.23,-2349.6
L05694,37wFBRCm2w5LjUcGjmMcU82QPqqN6SBb7K,100.0,1,72295,0,0,licença paga + mint do deed = lote no anel de expansão,-6684.77,-2351.02
L05695,bc1pmxqa9ttmjldaeetvrrdjj3sl2qgg25mcy2juevamxappm36hlrds5l50yt,100.0,1,72305,0,0,licença paga + mint do deed = lote no anel de expansão,-6684.31,-2352.45
L05696,bc1q83ljrfp990e6pvtjfyg6pglqt9afkfkrqzcy6c,100.0,1,72308,0,0,licença paga + mint do deed = lote no anel de expansão,-6683.84,-2353.88
L05697,bc1pcasknqwtschf4k6zgh53rr7pjvza04dj08nt92h8um5u0zg5c9msxyekst,100.0,1,72324,0,0,licença paga + mint do deed = lote no anel de expansão,-6683.38,-2355.3
L05698,bc1pahsf0tm64hwn065nmeuvax0r0233datfagkpd8wue0j9q009rdrqd3aux3,100.0,1,72336,0,0,licença paga + mint do deed = lote no anel de expansão,-6682.92,-2356.73
L05699,bc1p3382tjs7gl2rwdjuk2t7l2qpfj5a50vztwj5y5xcm39j55rncf2sm2t5sh,100.0,1,72338,0,0,licença paga + mint do deed = lote no anel de expansão,-6682.45,-2358.16
L05700,bc1pm5tadz5qk0rvtfwj850nu4m9x6a63kqg930luke3kdnr2d7r8tssjf59lp,100.0,1,72352,0,0,licença paga + mint do deed = lote no anel de expansão,-6681.99,-2359.58
L05701,bc1ppfttxqcelypch8z4z3sjc7gnwddy08typwqmqlhfqm93gs8rehfsfuknrj,100.0,1,72378,0,0,licença paga + mint do deed = lote no anel de expansão,-6681.52,-2361.01
L05702,bc1pm9y2js6psyv50a5sp689twe0vm9yxa68anq6cae3r54er6dzppzq4qad90,100.0,1,72379,0,0,licença paga + mint do deed = lote no anel de expansão,-6681.06,-2362.44
L05703,bc1pjse7a2k9uwndkxrk293pe3hgrq8m8xq7qwv4kdlrrtl6t97rjxpqzs32vr,100.0,1,72380,0,0,licença paga + mint do deed = lote no anel de expansão,-6680.6,-2363.86
L05704,bc1preey9gn3gmm7thl0r2e437ne0tyrgp9wurnqgzpv4m5klfcvc3tszcthqw,100.0,1,72381,0,0,licença paga + mint do deed = lote no anel de expansão,-6680.13,-2365.29
L05705,bc1pgrxn5n2ddj695ljh469hecezgaqn47r5zntf07m3yqj6upmc3mjsnk3vzd,100.0,1,72382,0,0,licença paga + mint do deed = lote no anel de expansão,-6679.67,-2366.72
L05706,bc1pjv9xgvcvu2vszkgt0w4pxhkv7us76whapt7hd2tqr0f2e99f0g4q2hklxq,100.0,1,72383,0,0,licença paga + mint do deed = lote no anel de expansão,-6679.21,-2368.14
L05707,bc1psda2sws02j9fq2xkh5jgtq0anw3qx5ktm8s683pt8ffvsn7t83tqjn62rw,100.0,1,72384,0,0,licença paga + mint do deed = lote no anel de expansão,-6678.74,-2369.57
L05708,bc1ptnyjk6ceu35yl2f78lhsf45jvkjs64rfnc88pfptetzykgesw44s8x6vvr,100.0,1,72385,0,0,licença paga + mint do deed = lote no anel de expansão,-6678.28,-2371.0
L05709,bc1pl9xcmpxm05n2fzrwlkxav0sr4j8u66zfhfeyeq0qp3wfc8kh33cq6qpaxv,100.0,1,72386,0,0,licença paga + mint do deed = lote no anel de expansão,-6677.82,-2372.42
L05710,bc1p8f0vrmjzpdnfjc9kdz3k03x9ahmyv0ps8dhkgpl7ulm52remfasqlhp58m,100.0,1,72387,0,0,licença paga + mint do deed = lote no anel de expansão,-6677.35,-2373.85
L05711,bc1pwmq89646ajq4eaf36que5x4y967jg3nkjcamxrtlt0dpx79ugx4syxxggm,100.0,1,72388,0,0,licença paga + mint do deed = lote no anel de expansão,-6676.89,-2375.28
L05712,bc1p3hlwe493zgn37kfeld95t9dvlldxjtj3kn5vvaz9cd87t69taudqhwn32u,100.0,1,72389,0,0,licença paga + mint do deed = lote no anel de expansão,-6676.43,-2376.7
L05713,bc1pltpukthyc688e3k6fu3gpvd5vux4z6cffz75r30yn5lzugxvlu0s95sxnm,100.0,1,72390,0,0,licença paga + mint do deed = lote no anel de expansão,-6675.96,-2378.13
L05714,bc1pekruktv4qy0al0p8fcla2pcmz9r6jzuneantwegx7dtuzutvphrq9r80y3,100.0,1,72391,0,0,licença paga + mint do deed = lote no anel de expansão,-6675.5,-2379.56
L05715,bc1p6wxa5km7lwwuwl382u7zpdl9x2e57d5emw70fttclzc42m3qymkskwlsr7,100.0,1,72392,0,0,licença paga + mint do deed = lote no anel de expansão,-6675.04,-2380.98
L05716,bc1p8l5fax3xrh7yqh9jzm6r08trzm2lm0ejsemplrdcultxxpn899sq3q9acq,100.0,1,72393,0,0,licença paga + mint do deed = lote no anel de expansão,-6674.57,-2382.41
L05717,bc1pnlhgn4sanps85mwwdhr37ttttzjxufl0hjgey5nfwpajjlula22sdqs2wu,100.0,1,72394,0,0,licença paga + mint do deed = lote no anel de expansão,-6674.11,-2383.84
L05718,bc1ps8xerpwghw40ffz6l3cc6yn70q8qfr82qrzjyfv9r8k5gcnfz8uqkywr0u,100.0,1,72395,0,0,licença paga + mint do deed = lote no anel de expansão,-6673.64,-2385.26
L05719,bc1ph4s4lq3vym5e4z77jd6e43jn9zaw8r9ymqklhwmsy3ag55p55tjqpr4kkz,100.0,1,72396,0,0,licença paga + mint do deed = lote no anel de expansão,-6673.18,-2386.69
L05720,bc1py9rm8j4lwdhcye965wjlyquacdnf8hn4r4llyprf9dqkcpahunusjdf73m,100.0,1,72397,0,0,licença paga + mint do deed = lote no anel de expansão,-6672.72,-2388.12
L05721,bc1p0x2kqlhxpl684x6vzqjkeetepn7yagymz3du2dycpeq2nez8jr5sfzth9z,100.0,1,72398,0,0,licença paga + mint do deed = lote no anel de expansão,-6672.25,-2389.54
L05722,bc1pccw47uum5m9z5frtnk70hhskafeaegvvl95d560zuddzs5d6mwpq8phu5k,100.0,1,72399,0,0,licença paga + mint do deed = lote no anel de expansão,-6671.79,-2390.97
L05723,bc1pn5yjvslc076fl7fc5pgmef2kc3lx79gnsgldwvawn5fc00qtajtq8xk6yk,100.0,1,72400,0,0,licença paga + mint do deed = lote no anel de expansão,-6671.33,-2392.4
L05724,bc1ptfw5v6h0c9fwr4jumzz2vre983c6th9wq6lakvzfd9nawyfj2w2q3f505r,100.0,1,72401,0,0,licença paga + mint do deed = lote no anel de expansão,-6670.86,-2393.82
L05725,bc1pvfrxkhzqpf3rtpvndhdlyvv9fyp9ctqyqx46d83jad5qwtqrxvkqzuey0m,100.0,1,72402,0,0,licença paga + mint do deed = lote no anel de expansão,-6670.4,-2395.25
L05726,bc1p85p0tq94k0uqqxrxnzrvqywwtm6zrwd2jpe0wsh3jtat2swu755qj5mxxf,100.0,1,72403,0,0,licença paga + mint do deed = lote no anel de expansão,-6669.94,-2396.68
L05727,bc1p3vcx3d6uu2n9q05wy96x7lmkfuhngjqgde5slyw9t9hz49gjpt9qy2cqq2,100.0,1,72404,0,0,licença paga + mint do deed = lote no anel de expansão,-6669.47,-2398.1
L05728,bc1p4trt88h77dgdaz6k7rkmwa8c2thcal0578xz97p0cg6pt4kkut2qplywh8,100.0,1,72405,0,0,licença paga + mint do deed = lote no anel de expansão,-6669.01,-2399.53
L05729,bc1pl35nmz0a497cr09mlnuqf0tus6us7qmerhludcufn857gkq6vr8qfqpk9y,100.0,1,72406,0,0,licença paga + mint do deed = lote no anel de expansão,-6668.55,-2400.96
L05730,bc1ptwl8xekawjvk5wls6xk5ce7z8htv7dhweqhky923ewjd9nxsdlsq6dptge,100.0,1,72407,0,0,licença paga + mint do deed = lote no anel de expansão,-6668.08,-2402.38
L05731,bc1p4n83rkes8dfcmnp5hvu5n5s9623fxyq2czh0kz7hhkdf0uekc0aq8yajrr,100.0,1,72408,0,0,licença paga + mint do deed = lote no anel de expansão,-6667.62,-2403.81
L05732,bc1pq57hhdu2geulkrxy2z539vqulxs2uhnreypt429v88wtk0vf5mkszffegd,100.0,1,72409,0,0,licença paga + mint do deed = lote no anel de expansão,-6667.16,-2405.23
L05733,bc1pwfue7g5zrl0m7890ge50mrjj78t3gjvxweqctt5up508ggdp9q4sxv3qef,100.0,1,72410,0,0,licença paga + mint do deed = lote no anel de expansão,-6666.69,-2406.66
L05734,bc1pnt47mkpe4hudpfwcz0spmg3j2j8exdc2sj9cuw8ux7dke9vl325qn2etqv,100.0,1,72411,0,0,licença paga + mint do deed = lote no anel de expansão,-6666.23,-2408.09
L05735,bc1p59ddwk7d9n7lzwr6uz7drv0j4jfyy7e2a0svhr68455j7ft90v4qf6t6tf,100.0,1,72412,0,0,licença paga + mint do deed = lote no anel de expansão,-6665.76,-2409.51
L05736,bc1pgcdwys0xc03tpj9y67ltrhklu2umvywlep2u5qyrv37ghnk6uq9qj5d2lh,100.0,1,72413,0,0,licença paga + mint do deed = lote no anel de expansão,-6665.3,-2410.94
L05737,bc1pkynsjdsj9a5cnwmamadvpgw6readcpmp68efq7jxwl7ausk0ypwqarhvyg,100.0,1,72414,0,0,licença paga + mint do deed = lote no anel de expansão,-6664.84,-2412.37
L05738,bc1pek6s0r5f85ltz37wve56eavu0zrw7hktt4uel8mnhvqnqt7ul06s4haqka,100.0,1,72415,0,0,licença paga + mint do deed = lote no anel de expansão,-6664.37,-2413.79
